# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# T10N      : Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur / Minimum temperature (in 0.1 degrees Celsius) at 0.1 m in the preceding 6-hour period
# TD        : Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Dew point temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# STN,YYYYMMDD,   HH,    T, T10N,   TD
  260,20200317,   19,  100,     ,   24
  260,20200317,   20,   95,     ,   28
  260,20200317,   21,   87,     ,   34
  260,20200317,   22,   93,     ,   20
  260,20200317,   23,   86,     ,    0
  260,20200317,   24,   81,   55,   -5
  260,20200318,    1,   76,     ,  -11
  260,20200318,    2,   72,     ,  -12
  260,20200318,    3,   71,     ,   -4
  260,20200318,    4,   69,     ,    0
  260,20200318,    5,   71,     ,    2
  260,20200318,    6,   70,   50,    7
  260,20200318,    7,   81,     ,    8
  260,20200318,    8,   94,     ,   12
  260,20200318,    9,  116,     ,   35
  260,20200318,   10,  122,     ,   40
  260,20200318,   11,  124,     ,   41
  260,20200318,   12,  132,   52,   43
  260,20200318,   13,  132,     ,   54
  260,20200318,   14,  133,     ,   73
  260,20200318,   15,  136,     ,   66
  260,20200318,   16,  135,     ,   56
  260,20200318,   17,  132,     ,   61
  260,20200318,   18,  128,  115,   63
  260,20200318,   19,  121,     ,   67
  260,20200318,   20,  100,     ,   63
  260,20200318,   21,   83,     ,   62
  260,20200318,   22,  107,     ,   75
  260,20200318,   23,  109,     ,   71
  260,20200318,   24,   99,   44,   73
  260,20200319,    1,   98,     ,   73
  260,20200319,    2,   88,     ,   76
  260,20200319,    3,   81,     ,   77
  260,20200319,    4,   80,     ,   77
  260,20200319,    5,   81,     ,   78
  260,20200319,    6,   82,   80,   78
  260,20200319,    7,   80,     ,   76
  260,20200319,    8,   79,     ,   75
  260,20200319,    9,   82,     ,   76
  260,20200319,   10,   89,     ,   74
  260,20200319,   11,   90,     ,   72
  260,20200319,   12,   94,   81,   73
  260,20200319,   13,   96,     ,   74
  260,20200319,   14,   95,     ,   69
  260,20200319,   15,   94,     ,   65
  260,20200319,   16,   91,     ,   61
  260,20200319,   17,   86,     ,   60
  260,20200319,   18,   86,   81,   58
  260,20200319,   19,   85,     ,   54
  260,20200319,   20,   85,     ,   48
  260,20200319,   21,   83,     ,   51
  260,20200319,   22,   81,     ,   49
  260,20200319,   23,   75,     ,   40
  260,20200319,   24,   70,   58,   40
  260,20200320,    1,   67,     ,   42
  260,20200320,    2,   65,     ,   41
  260,20200320,    3,   67,     ,   34
  260,20200320,    4,   66,     ,   27
  260,20200320,    5,   64,     ,   28
  260,20200320,    6,   65,   55,   29
  260,20200320,    7,   64,     ,   36
  260,20200320,    8,   66,     ,   36
  260,20200320,    9,   72,     ,   34
  260,20200320,   10,   74,     ,   27
  260,20200320,   11,   80,     ,   23
  260,20200320,   12,   83,   59,   29
  260,20200320,   13,   87,     ,   20
  260,20200320,   14,   86,     ,   20
  260,20200320,   15,   90,     ,    0
  260,20200320,   16,   73,     ,   25
  260,20200320,   17,   78,     ,   12
  260,20200320,   18,   73,   65,   28
  260,20200320,   19,   64,     ,   23
  260,20200320,   20,   55,     ,   16
  260,20200320,   21,   47,     ,   14
  260,20200320,   22,   39,     ,   13
  260,20200320,   23,   37,     ,   15
  260,20200320,   24,   35,   20,   16
  260,20200321,    1,   33,     ,   14
  260,20200321,    2,   26,     ,   10
  260,20200321,    3,   22,     ,   -3
  260,20200321,    4,   16,     ,  -28
  260,20200321,    5,    9,     ,  -39
  260,20200321,    6,    4,  -14,  -42
  260,20200321,    7,   12,     ,  -39
  260,20200321,    8,   30,     ,  -29
  260,20200321,    9,   45,     ,  -25
  260,20200321,   10,   61,     ,  -27
  260,20200321,   11,   76,     ,  -14
  260,20200321,   12,   82,  -14,   -2
  260,20200321,   13,   84,     ,    2
  260,20200321,   14,   80,     ,  -11
  260,20200321,   15,   83,     ,  -16
  260,20200321,   16,   81,     ,  -22
  260,20200321,   17,   74,     ,  -29
  260,20200321,   18,   64,   46,  -29
  260,20200321,   19,   57,     ,  -33
  260,20200321,   20,   49,     ,  -36
  260,20200321,   21,   40,     ,  -37
  260,20200321,   22,   35,     ,  -40
  260,20200321,   23,   29,     ,  -40
  260,20200321,   24,   23,    3,  -40
  260,20200322,    1,   17,     ,  -40
  260,20200322,    2,   13,     ,  -42
  260,20200322,    3,    8,     ,  -44
  260,20200322,    4,    0,     ,  -46
  260,20200322,    5,   -1,     ,  -48
  260,20200322,    6,    0,  -18,  -49
  260,20200322,    7,   13,     ,  -46
  260,20200322,    8,   28,     ,  -40
  260,20200322,    9,   43,     ,  -44
  260,20200322,   10,   61,     ,  -39
  260,20200322,   11,   75,     ,  -42
  260,20200322,   12,   83,  -13,  -60
  260,20200322,   13,   90,     ,  -49
  260,20200322,   14,   90,     ,  -46
  260,20200322,   15,   93,     ,  -54
  260,20200322,   16,   90,     ,  -53
  260,20200322,   17,   81,     ,  -51
  260,20200322,   18,   62,   41,  -43
  260,20200322,   19,   57,     ,  -55
  260,20200322,   20,   50,     ,  -64
  260,20200322,   21,   46,     ,  -68
  260,20200322,   22,   42,     ,  -70
  260,20200322,   23,   38,     ,  -69
  260,20200322,   24,   29,   13,  -67
  260,20200323,    1,   25,     ,  -68
  260,20200323,    2,   20,     ,  -68
  260,20200323,    3,    9,     ,  -66
  260,20200323,    4,    6,     ,  -67
  260,20200323,    5,    2,     ,  -68
  260,20200323,    6,    4,  -14,  -70
  260,20200323,    7,   17,     ,  -74
  260,20200323,    8,   26,     ,  -72
  260,20200323,    9,   38,     ,  -72
  260,20200323,   10,   53,     ,  -80
  260,20200323,   11,   70,     ,  -69
  260,20200323,   12,   77,   -9,  -77
  260,20200323,   13,   84,     ,  -73
  260,20200323,   14,   92,     ,  -77
  260,20200323,   15,   98,     ,  -88
  260,20200323,   16,   97,     ,  -77
  260,20200323,   17,   92,     ,  -95
  260,20200323,   18,   78,   51,  -85
  260,20200323,   19,   50,     ,  -78
  260,20200323,   20,   35,     ,  -65
  260,20200323,   21,   34,     ,  -62
  260,20200323,   22,   40,     ,  -68
  260,20200323,   23,   36,     ,  -66
  260,20200323,   24,   35,  -21,  -74
  260,20200324,    1,   31,     ,  -76
  260,20200324,    2,   28,     ,  -76
  260,20200324,    3,   23,     ,  -75
  260,20200324,    4,   15,     ,  -74
  260,20200324,    5,    8,     ,  -76
  260,20200324,    6,    7,  -23,  -75
  260,20200324,    7,   26,     ,  -72
  260,20200324,    8,   42,     ,  -65
  260,20200324,    9,   62,     ,  -57
  260,20200324,   10,   70,     ,  -53
  260,20200324,   11,   80,     ,  -49
  260,20200324,   12,   91,  -18,  -54
  260,20200324,   13,   93,     ,  -66
  260,20200324,   14,  102,     ,  -60
  260,20200324,   15,  102,     ,  -73
  260,20200324,   16,  102,     ,  -84
  260,20200324,   17,   97,     ,  -88
  260,20200324,   18,   79,   51,  -78
  260,20200324,   19,   58,     ,  -70
  260,20200324,   20,   48,     ,  -74
  260,20200324,   21,    7,     ,  -36
  260,20200324,   22,    8,     ,  -56
  260,20200324,   23,    7,     ,  -62
  260,20200324,   24,    0,  -47,  -66
  260,20200325,    1,  -22,     ,  -48
  260,20200325,    2,  -28,     ,  -53
  260,20200325,    3,  -37,     ,  -57
  260,20200325,    4,  -33,     ,  -57
  260,20200325,    5,  -33,     ,  -66
  260,20200325,    6,  -18,  -72,  -68
  260,20200325,    7,   20,     ,  -58
  260,20200325,    8,   45,     ,  -72
  260,20200325,    9,   63,     ,  -76
  260,20200325,   10,   79,     ,  -71
  260,20200325,   11,   96,     ,  -65
  260,20200325,   12,  109,  -67,  -93
  260,20200325,   13,  118,     , -126
  260,20200325,   14,  124,     , -103
  260,20200325,   15,  124,     , -106
  260,20200325,   16,  120,     ,  -84
  260,20200325,   17,  108,     ,  -81
  260,20200325,   18,   95,   58,  -88
  260,20200325,   19,   82,     ,  -90
  260,20200325,   20,   70,     ,  -63
  260,20200325,   21,   71,     ,  -73
  260,20200325,   22,   62,     ,  -73
  260,20200325,   23,   54,     ,  -68
  260,20200325,   24,   50,   26,  -69
  260,20200326,    1,   40,     ,  -70
  260,20200326,    2,   32,     ,  -75
  260,20200326,    3,   31,     ,  -73
  260,20200326,    4,   23,     ,  -73
  260,20200326,    5,   20,     ,  -74
  260,20200326,    6,   16,   -6,  -73
  260,20200326,    7,   33,     ,  -71
  260,20200326,    8,   53,     ,  -70
  260,20200326,    9,   72,     ,  -74
  260,20200326,   10,   88,     ,  -68
  260,20200326,   11,   98,     ,  -72
  260,20200326,   12,  103,   -2,  -70
  260,20200326,   13,  112,     ,  -50
  260,20200326,   14,  111,     ,  -56
  260,20200326,   15,  112,     ,  -63
  260,20200326,   16,  107,     ,  -54
  260,20200326,   17,  101,     ,  -55
  260,20200326,   18,   83,   61,  -46
  260,20200326,   19,   72,     ,  -46
  260,20200326,   20,   66,     ,  -46
  260,20200326,   21,   65,     ,  -47
  260,20200326,   22,   55,     ,  -44
  260,20200326,   23,   47,     ,  -43
  260,20200326,   24,   40,    8,  -45
  260,20200327,    1,   34,     ,  -44
  260,20200327,    2,   27,     ,  -39
  260,20200327,    3,   32,     ,  -41
  260,20200327,    4,   26,     ,  -35
  260,20200327,    5,   25,     ,  -37
  260,20200327,    6,   23,   -1,  -34
  260,20200327,    7,   38,     ,  -29
  260,20200327,    8,   56,     ,  -27
  260,20200327,    9,   74,     ,  -18
  260,20200327,   10,   94,     ,  -15
  260,20200327,   11,  109,     ,   -1
  260,20200327,   12,  129,    9,   -1
  260,20200327,   13,  143,     ,    0
  260,20200327,   14,  144,     ,    4
  260,20200327,   15,  153,     ,    3
  260,20200327,   16,  149,     ,    6
  260,20200327,   17,  143,     ,    7
  260,20200327,   18,  131,  111,   11
  260,20200327,   19,  115,     ,   22
  260,20200327,   20,   98,     ,   31
  260,20200327,   21,   87,     ,   28
  260,20200327,   22,   78,     ,   24
  260,20200327,   23,   72,     ,   23
  260,20200327,   24,   67,   54,   22
  260,20200328,    1,   66,     ,   19
  260,20200328,    2,   61,     ,   15
  260,20200328,    3,   56,     ,    9
  260,20200328,    4,   51,     ,    4
  260,20200328,    5,   44,     ,    0
  260,20200328,    6,   43,   29,   -4
  260,20200328,    7,   56,     ,    0
  260,20200328,    8,   71,     ,    7
  260,20200328,    9,   93,     ,    3
  260,20200328,   10,  104,     ,   21
  260,20200328,   11,  111,     ,    0
  260,20200328,   12,  117,   33,   25
  260,20200328,   13,  114,     ,   25
  260,20200328,   14,  109,     ,   29
  260,20200328,   15,  100,     ,   20
  260,20200328,   16,   93,     ,   28
  260,20200328,   17,   82,     ,   30
  260,20200328,   18,   73,   64,   23
  260,20200328,   19,   67,     ,   13
  260,20200328,   20,   63,     ,   13
  260,20200328,   21,   58,     ,   -4
  260,20200328,   22,   53,     ,  -25
  260,20200328,   23,   42,     ,   -3
  260,20200328,   24,   49,   34,   -6
  260,20200329,    1,   53,     ,    7
  260,20200329,    2,   52,     ,   11
  260,20200329,    3,   51,     ,    0
  260,20200329,    4,   51,     ,    9
  260,20200329,    5,   50,     ,   -2
  260,20200329,    6,   50,   31,  -12
  260,20200329,    7,   58,     ,   -9
  260,20200329,    8,   62,     ,  -30
  260,20200329,    9,   55,     ,  -44
  260,20200329,   10,   57,     ,  -47
  260,20200329,   11,   64,     ,  -55
  260,20200329,   12,   67,   35,  -56
  260,20200329,   13,   64,     ,  -68
  260,20200329,   14,   64,     ,  -90
  260,20200329,   15,   62,     ,  -91
  260,20200329,   16,   58,     ,  -84
  260,20200329,   17,   48,     ,  -95
  260,20200329,   18,   37,   24,  -92
  260,20200329,   19,   31,     ,  -88
  260,20200329,   20,   27,     ,  -78
  260,20200329,   21,   24,     ,  -61
  260,20200329,   22,   23,     ,  -57
  260,20200329,   23,   16,     ,  -59
  260,20200329,   24,    9,  -20,  -63
  260,20200330,    1,  -22,     ,  -56
  260,20200330,    2,  -29,     ,  -56
  260,20200330,    3,  -27,     ,  -45
  260,20200330,    4,    5,     ,  -32
  260,20200330,    5,  -13,     ,  -29
  260,20200330,    6,  -16,  -53,  -24
  260,20200330,    7,   33,     ,  -18
  260,20200330,    8,   48,     ,  -16
  260,20200330,    9,   56,     ,   -5
  260,20200330,   10,   68,     ,   17
  260,20200330,   11,   65,     ,   24
  260,20200330,   12,   86,  -33,   13
  260,20200330,   13,   86,     ,   10
  260,20200330,   14,   94,     ,    8
  260,20200330,   15,   78,     ,   21
  260,20200330,   16,   62,     ,   38
  260,20200330,   17,   56,     ,   41
  260,20200330,   18,   54,   43,   38
  260,20200330,   19,   47,     ,   34
  260,20200330,   20,   34,     ,   26
  260,20200330,   21,   44,     ,   26
  260,20200330,   22,   39,     ,   19
  260,20200330,   23,   32,     ,   15
  260,20200330,   24,   28,    8,   14
  260,20200331,    1,   25,     ,   12
  260,20200331,    2,   17,     ,    7
  260,20200331,    3,   11,     ,    0
  260,20200331,    4,    4,     ,  -12
  260,20200331,    5,    1,     ,  -25
  260,20200331,    6,    2,  -19,  -34
  260,20200331,    7,   16,     ,  -35
  260,20200331,    8,   32,     ,  -34
  260,20200331,    9,   47,     ,  -39
  260,20200331,   10,   60,     ,  -48
  260,20200331,   11,   72,     ,  -51
  260,20200331,   12,   78,  -12,  -57
  260,20200331,   13,   83,     ,  -82
  260,20200331,   14,   86,     ,  -71
  260,20200331,   15,   87,     ,  -43
  260,20200331,   16,   82,     ,  -40
  260,20200331,   17,   74,     ,  -35
  260,20200331,   18,   62,   47,  -25
  260,20200331,   19,   49,     ,  -21
  260,20200331,   20,   40,     ,  -19
  260,20200331,   21,   35,     ,  -18
  260,20200331,   22,   27,     ,  -21
  260,20200331,   23,    3,     ,  -31
  260,20200331,   24,  -12,  -32,  -27
  260,20200401,    1,  -21,     ,  -31
  260,20200401,    2,  -26,     ,  -35
  260,20200401,    3,  -29,     ,  -38
  260,20200401,    4,  -35,     ,  -42
  260,20200401,    5,  -36,     ,  -45
  260,20200401,    6,  -19,  -61,  -26
  260,20200401,    7,   20,     ,  -20
  260,20200401,    8,   54,     ,  -12
  260,20200401,    9,   61,     ,   -9
  260,20200401,   10,   70,     ,   -8
  260,20200401,   11,   79,     ,   -5
  260,20200401,   12,   90,  -43,    9
  260,20200401,   13,   92,     ,    1
  260,20200401,   14,   88,     ,   -9
  260,20200401,   15,   95,     ,   -2
  260,20200401,   16,   81,     ,    4
  260,20200401,   17,   77,     ,   -1
  260,20200401,   18,   67,   58,    7
  260,20200401,   19,   60,     ,    9
  260,20200401,   20,   54,     ,   12
  260,20200401,   21,   50,     ,   14
  260,20200401,   22,   40,     ,   15
  260,20200401,   23,   21,     ,    5
  260,20200401,   24,    7,  -16,   -3
  260,20200402,    1,    1,     ,   -9
  260,20200402,    2,   10,     ,    3
  260,20200402,    3,   14,     ,    6
  260,20200402,    4,   12,     ,    5
  260,20200402,    5,   23,     ,   12
  260,20200402,    6,   35,  -20,   18
  260,20200402,    7,   55,     ,   20
  260,20200402,    8,   73,     ,   20
  260,20200402,    9,   84,     ,   20
  260,20200402,   10,   90,     ,   16
  260,20200402,   11,   95,     ,   12
  260,20200402,   12,  105,   19,   10
  260,20200402,   13,  102,     ,    9
  260,20200402,   14,   97,     ,   19
  260,20200402,   15,   97,     ,   23
  260,20200402,   16,  101,     ,   29
  260,20200402,   17,   95,     ,   34
  260,20200402,   18,   89,   82,   38
  260,20200402,   19,   86,     ,   33
  260,20200402,   20,   80,     ,   45
  260,20200402,   21,   80,     ,   47
  260,20200402,   22,   82,     ,   54
  260,20200402,   23,   84,     ,   58
  260,20200402,   24,   84,   67,   57
  260,20200403,    1,   80,     ,   57
  260,20200403,    2,   79,     ,   56
  260,20200403,    3,   77,     ,   57
  260,20200403,    4,   75,     ,   57
  260,20200403,    5,   73,     ,   56
  260,20200403,    6,   76,   62,   57
  260,20200403,    7,   80,     ,   61
  260,20200403,    8,   84,     ,   52
  260,20200403,    9,   73,     ,   35
  260,20200403,   10,   82,     ,   33
  260,20200403,   11,   93,     ,   22
  260,20200403,   12,   98,   67,   19
  260,20200403,   13,   91,     ,   12
  260,20200403,   14,   85,     ,    5
  260,20200403,   15,   87,     ,  -18
  260,20200403,   16,   83,     ,  -19
  260,20200403,   17,   85,     ,   -4
  260,20200403,   18,   74,   64,   -5
  260,20200403,   19,   61,     ,    2
  260,20200403,   20,   31,     ,    2
  260,20200403,   21,   15,     ,   -4
  260,20200403,   22,    4,     ,   -8
  260,20200403,   23,    3,     ,   -6
  260,20200403,   24,   -1,  -40,   -7
  260,20200404,    1,   -6,     ,  -12
  260,20200404,    2,    0,     ,  -12
  260,20200404,    3,    3,     ,  -15
  260,20200404,    4,   -6,     ,  -24
  260,20200404,    5,    1,     ,  -20
  260,20200404,    6,   13,  -46,  -11
  260,20200404,    7,   48,     ,    0
  260,20200404,    8,   74,     ,    4
  260,20200404,    9,  105,     ,    4
  260,20200404,   10,  113,     ,    4
  260,20200404,   11,  126,     ,    3
  260,20200404,   12,  132,    4,  -13
  260,20200404,   13,  133,     ,  -22
  260,20200404,   14,  141,     ,  -16
  260,20200404,   15,  142,     ,  -21
  260,20200404,   16,  142,     ,  -22
  260,20200404,   17,  134,     ,  -18
  260,20200404,   18,  117,   94,  -16
  260,20200404,   19,   85,     ,  -10
  260,20200404,   20,   70,     ,   -6
  260,20200404,   21,   50,     ,   -2
  260,20200404,   22,   50,     ,  -12
  260,20200404,   23,   53,     ,  -11
  260,20200404,   24,   43,  -12,  -10
  260,20200405,    1,   37,     ,  -10
  260,20200405,    2,   38,     ,   -7
  260,20200405,    3,   39,     ,   -6
  260,20200405,    4,   31,     ,   -5
  260,20200405,    5,   28,     ,   -7
  260,20200405,    6,   51,  -28,    2
  260,20200405,    7,   91,     ,   14
  260,20200405,    8,  110,     ,   15
  260,20200405,    9,  132,     ,   15
  260,20200405,   10,  158,     ,   15
  260,20200405,   11,  173,     ,   14
  260,20200405,   12,  185,   22,   19
  260,20200405,   13,  185,     ,   21
  260,20200405,   14,  192,     ,   20
  260,20200405,   15,  193,     ,   13
  260,20200405,   16,  190,     ,    9
  260,20200405,   17,  185,     ,    1
  260,20200405,   18,  177,  153,  -10
  260,20200405,   19,  159,     ,   -5
  260,20200405,   20,  153,     ,    2
  260,20200405,   21,  143,     ,    6
  260,20200405,   22,  136,     ,    7
  260,20200405,   23,  124,     ,    9
  260,20200405,   24,  123,   89,    9
  260,20200406,    1,  115,     ,    9
  260,20200406,    2,  104,     ,   12
  260,20200406,    3,  102,     ,   10
  260,20200406,    4,   93,     ,   12
  260,20200406,    5,   88,     ,   13
  260,20200406,    6,   96,   60,   17
  260,20200406,    7,  115,     ,   27
  260,20200406,    8,  145,     ,   47
  260,20200406,    9,  166,     ,   47
  260,20200406,   10,  186,     ,   51
  260,20200406,   11,  200,     ,   49
  260,20200406,   12,  214,   88,   55
  260,20200406,   13,  222,     ,   44
  260,20200406,   14,  222,     ,   48
  260,20200406,   15,  196,     ,   67
  260,20200406,   16,  171,     ,   65
  260,20200406,   17,  156,     ,   98
  260,20200406,   18,  140,  136,  110
  260,20200406,   19,  136,     ,  103
  260,20200406,   20,  131,     ,   86
  260,20200406,   21,  119,     ,   87
  260,20200406,   22,  120,     ,   79
  260,20200406,   23,   99,     ,   72
  260,20200406,   24,   84,   48,   69
  260,20200407,    1,   61,     ,   55
  260,20200407,    2,   48,     ,   47
  260,20200407,    3,   36,     ,   35
  260,20200407,    4,   34,     ,   32
  260,20200407,    5,   27,     ,   23
  260,20200407,    6,   39,   -5,   36
  260,20200407,    7,   91,     ,   60
  260,20200407,    8,  131,     ,   60
  260,20200407,    9,  149,     ,   60
  260,20200407,   10,  158,     ,   58
  260,20200407,   11,  173,     ,   50
  260,20200407,   12,  178,   24,   47
  260,20200407,   13,  186,     ,   42
  260,20200407,   14,  187,     ,   45
  260,20200407,   15,  191,     ,   45
  260,20200407,   16,  188,     ,   45
  260,20200407,   17,  180,     ,   54
  260,20200407,   18,  156,  130,   56
  260,20200407,   19,  147,     ,   52
  260,20200407,   20,  121,     ,   58
  260,20200407,   21,  108,     ,   56
  260,20200407,   22,  120,     ,   55
  260,20200407,   23,  109,     ,   51
  260,20200407,   24,   99,   49,   52
  260,20200408,    1,   86,     ,   51
  260,20200408,    2,   75,     ,   50
  260,20200408,    3,   67,     ,   51
  260,20200408,    4,   60,     ,   49
  260,20200408,    5,   55,     ,   46
  260,20200408,    6,   69,   25,   57
  260,20200408,    7,  115,     ,   71
  260,20200408,    8,  152,     ,   83
  260,20200408,    9,  176,     ,   85
  260,20200408,   10,  201,     ,   85
  260,20200408,   11,  217,     ,   98
  260,20200408,   12,  225,   58,   83
  260,20200408,   13,  235,     ,   67
  260,20200408,   14,  239,     ,   70
  260,20200408,   15,  245,     ,   63
  260,20200408,   16,  218,     ,   98
  260,20200408,   17,  206,     ,   96
  260,20200408,   18,  184,  162,   84
  260,20200408,   19,  166,     ,   90
  260,20200408,   20,  153,     ,   94
  260,20200408,   21,  140,     ,   93
  260,20200408,   22,  121,     ,   90
  260,20200408,   23,   95,     ,   77
  260,20200408,   24,   98,   60,   83
  260,20200409,    1,   83,     ,   74
  260,20200409,    2,   73,     ,   67
  260,20200409,    3,   85,     ,   72
  260,20200409,    4,   65,     ,   60
  260,20200409,    5,   64,     ,   60
  260,20200409,    6,   90,   31,   70
  260,20200409,    7,  115,     ,   67
  260,20200409,    8,  136,     ,   70
  260,20200409,    9,  168,     ,   68
  260,20200409,   10,  182,     ,   57
  260,20200409,   11,  188,     ,   52
  260,20200409,   12,  196,   83,   63
  260,20200409,   13,  199,     ,   59
  260,20200409,   14,  196,     ,   55
  260,20200409,   15,  194,     ,   67
  260,20200409,   16,  185,     ,   63
  260,20200409,   17,  179,     ,   54
  260,20200409,   18,  157,  141,   49
  260,20200409,   19,  139,     ,   48
  260,20200409,   20,  127,     ,   62
  260,20200409,   21,  115,     ,   75
  260,20200409,   22,  103,     ,   69
  260,20200409,   23,   89,     ,   54
  260,20200409,   24,   74,   50,   44
  260,20200410,    1,   69,     ,   39
  260,20200410,    2,   56,     ,   35
  260,20200410,    3,   54,     ,   25
  260,20200410,    4,   49,     ,   17
  260,20200410,    5,   46,     ,   18
  260,20200410,    6,   52,   24,   28
  260,20200410,    7,   75,     ,   38
  260,20200410,    8,   99,     ,   42
  260,20200410,    9,  122,     ,   44
  260,20200410,   10,  141,     ,   40
  260,20200410,   11,  165,     ,   50
  260,20200410,   12,  172,   53,   38
  260,20200410,   13,  177,     ,   41
  260,20200410,   14,  180,     ,   41
  260,20200410,   15,  178,     ,   39
  260,20200410,   16,  176,     ,   24
  260,20200410,   17,  169,     ,   25
  260,20200410,   18,  150,  131,   21
  260,20200410,   19,  133,     ,   27
  260,20200410,   20,  111,     ,   25
  260,20200410,   21,  102,     ,   14
  260,20200410,   22,  101,     ,    0
  260,20200410,   23,   95,     ,    3
  260,20200410,   24,   85,   36,    6
  260,20200411,    1,   79,     ,    4
  260,20200411,    2,   63,     ,    6
  260,20200411,    3,   54,     ,    5
  260,20200411,    4,   44,     ,    5
  260,20200411,    5,   43,     ,    0
  260,20200411,    6,   63,   -5,    4
  260,20200411,    7,   92,     ,   13
  260,20200411,    8,  120,     ,    9
  260,20200411,    9,  141,     ,  -10
  260,20200411,   10,  168,     ,    0
  260,20200411,   11,  178,     ,   -8
  260,20200411,   12,  200,   55,  -30
  260,20200411,   13,  209,     ,  -47
  260,20200411,   14,  210,     ,  -11
  260,20200411,   15,  207,     ,  -41
  260,20200411,   16,  205,     ,    0
  260,20200411,   17,  191,     ,   34
  260,20200411,   18,  175,  159,   44
  260,20200411,   19,  129,     ,   55
  260,20200411,   20,   94,     ,   62
  260,20200411,   21,   78,     ,   58
  260,20200411,   22,   70,     ,   54
  260,20200411,   23,   55,     ,   43
  260,20200411,   24,   53,   18,   39
  260,20200412,    1,   47,     ,   39
  260,20200412,    2,   41,     ,   35
  260,20200412,    3,   37,     ,   32
  260,20200412,    4,   33,     ,   29
  260,20200412,    5,   36,     ,   30
  260,20200412,    6,   56,   -2,   35
  260,20200412,    7,  112,     ,   35
  260,20200412,    8,  160,     ,   38
  260,20200412,    9,  186,     ,   51
  260,20200412,   10,  200,     ,   47
  260,20200412,   11,  214,     ,   46
  260,20200412,   12,  217,   61,   40
  260,20200412,   13,  224,     ,   62
  260,20200412,   14,  222,     ,   67
  260,20200412,   15,  203,     ,   95
  260,20200412,   16,  202,     ,   91
  260,20200412,   17,  198,     ,   67
  260,20200412,   18,  189,  180,   64
  260,20200412,   19,  161,     ,   56
  260,20200412,   20,  126,     ,   75
  260,20200412,   21,  140,     ,   76
  260,20200412,   22,  128,     ,   79
  260,20200412,   23,  123,     ,   82
  260,20200412,   24,  111,   81,   77
  260,20200413,    1,   99,     ,   50
  260,20200413,    2,   88,     ,   41
  260,20200413,    3,   85,     ,   43
  260,20200413,    4,   82,     ,   33
  260,20200413,    5,   79,     ,   18
  260,20200413,    6,   71,   67,    0
  260,20200413,    7,   69,     ,  -11
  260,20200413,    8,   74,     ,  -17
  260,20200413,    9,   78,     ,  -28
  260,20200413,   10,   78,     ,  -17
  260,20200413,   11,   88,     ,  -23
  260,20200413,   12,   92,   66,  -28
  260,20200413,   13,   93,     ,  -39
  260,20200413,   14,   92,     ,  -27
  260,20200413,   15,   88,     ,  -39
  260,20200413,   16,   85,     ,  -29
  260,20200413,   17,   77,     ,  -34
  260,20200413,   18,   72,   65,  -23
  260,20200413,   19,   68,     ,  -24
  260,20200413,   20,   64,     ,   -2
  260,20200413,   21,   59,     ,   -2
  260,20200413,   22,   62,     ,  -12
  260,20200413,   23,   64,     ,  -22
  260,20200413,   24,   58,   53,   -6
  260,20200414,    1,   57,     ,   -9
  260,20200414,    2,   54,     ,   -4
  260,20200414,    3,   51,     ,   -4
  260,20200414,    4,   53,     ,   -5
  260,20200414,    5,   53,     ,   -5
  260,20200414,    6,   57,   40,   -2
  260,20200414,    7,   58,     ,    9
  260,20200414,    8,   60,     ,   10
  260,20200414,    9,   72,     ,    3
  260,20200414,   10,   73,     ,   -2
  260,20200414,   11,   80,     ,   11
  260,20200414,   12,   87,   54,    0
  260,20200414,   13,   94,     ,   -7
  260,20200414,   14,   89,     ,   -4
  260,20200414,   15,   90,     ,   -2
  260,20200414,   16,  100,     ,    4
  260,20200414,   17,   92,     ,    9
